run_id,generated_at,start,end,signal_threshold,reversal_threshold,tp_pct,sl_pct,rsi_oversold_max,rsi_overbought_min,vol_spike_ratio,min_score_edge,position_pct,trail_stop_enabled,total_trades,win_rate,realized_pnl,return_pct,max_drawdown_pct,total_fee,total_signals,avg_hold_hours,profit_factor
862bc47feb41,2026-06-04T14:12:59.332038+00:00,2024-06-01,2026-06-04,0.48,0.58,0.012,0.008,12,75,1.8,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
9e1e4de2d4b4,2026-06-04T06:11:52.822250+00:00,2024-06-01,2026-06-04,0.46,0.58,0.012,0.008,12,75,2.2,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
b9807ff9f347,2026-06-04T05:45:54.981790+00:00,2024-06-01,2026-06-04,0.46,0.58,0.012,0.008,12,75,1.6,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
ce7160531e0c,2026-06-04T05:54:38.156674+00:00,2024-06-01,2026-06-04,0.46,0.58,0.012,0.008,12,75,1.8,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
db53ff583163,2026-06-04T06:03:15.498124+00:00,2024-06-01,2026-06-04,0.46,0.58,0.012,0.008,12,75,2.0,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
fed57c2e55f6,2026-06-04T14:22:10.057765+00:00,2024-06-01,2026-06-04,0.48,0.58,0.012,0.008,12,75,2.0,0.05,0.25,True,63,0.7302,2508.30484190487,21.924226363005403,33.91859551145782,1014.524293349598,1129,6.46,1.71
1e4eb459e1e9,2026-06-04T19:33:18.323220+00:00,2024-06-01,2026-06-04,0.44,0.56,0.01,0.01,15,78,1.8,0.05,0.3,False,80,0.6375,2502.835474170748,1.86303302549613,33.724185173620896,1278.76952863887,1123,8.29,1.35
9281920a7143,2026-06-04T10:42:47.180465+00:00,2024-06-01,2026-06-04,0.42,0.56,0.01,0.01,15,78,1.8,0.05,0.3,False,80,0.6375,2502.835474170748,1.86303302549613,33.724185173620896,1278.76952863887,1123,8.29,1.35
13bd04417096,2026-06-04T10:00:01.859784+00:00,2024-06-01,2026-06-04,0.42,0.56,0.018,0.008,15,78,1.8,0.05,0.3,False,69,0.4348,2430.697118028606,1.878892044193392,33.91074486123778,1102.201700486608,1112,12.46,1.3
7c75a6a83552,2026-06-04T18:48:37.937258+00:00,2024-06-01,2026-06-04,0.44,0.56,0.018,0.008,15,78,1.8,0.05,0.3,False,69,0.4348,2430.697118028606,1.878892044193392,33.91074486123778,1102.201700486608,1112,12.46,1.3
ceedd1061643,2026-06-04T13:11:44.300729+00:00,2024-06-01,2026-06-04,0.42,0.56,0.015,0.012,15,78,1.8,0.05,0.3,False,70,0.5714,2395.737035043792,1.835939079529164,33.75585133377959,1118.802512070836,1113,12.37,1.27
d2d962d33bda,2026-06-04T22:09:08.745028+00:00,2024-06-01,2026-06-04,0.44,0.56,0.015,0.012,15,78,1.8,0.05,0.3,False,70,0.5714,2395.737035043792,1.835939079529164,33.75585133377959,1118.802512070836,1113,12.37,1.27
